index,source_dataset,mean_delta_j_mean,mean_delta_j_std,mean_delta_j_min,mean_delta_j_max,direction_positive
0,csm,-0.11169758174277841,0.05517231797992046,-0.2003856629805698,-0.06063020081385648,False
1,mp,2.7376124710575405,0.5765394132474961,1.8756436454954224,3.212682769975978,True
2,parasol,25.998500276865848,3.113081463243994,20.430048671408436,27.427822667180934,True
