seed,strongest_baseline,j_ours,j_strongest,j_improve_vs_strongest,risk_ours,risk_strongest,risk_delta_vs_strongest_pct,t_ref,beta,delta_j_csm,delta_j_mp,delta_j_parasol
7,conformal_strict_v2,0.7651861864512073,0.7934929731965423,0.03567364513803157,0.18831572405220634,0.19390926041019266,-0.5593536357986317,6.856717984192073,25.606694560669457,0.006633094515503709,0.043658186570707254,0.0
11,conformal_strict_v2,0.7452111470074736,0.7675373261575531,0.02908806958203436,0.1783716594157862,0.1836544437538844,-0.5282784338098201,6.856717984192073,25.606694560669457,0.024025817874525908,0.03090962614957181,0.0
19,conformal_strict_v2,0.7649957019374869,0.7896650922300212,0.031240320149986327,0.18614045991298944,0.1911124922311995,-0.4972032318210057,6.856717984192073,25.606694560669457,0.0065012049407196714,0.03826328097581046,0.0
23,conformal_strict_v2,0.7652240175830525,0.7946820674194497,0.03706897518407024,0.17681789931634556,0.18241143567433188,-0.5593536357986317,6.856717984192073,25.606694560669457,0.001032604964974352,0.047169602431659775,0.0
31,conformal_strict_v2,0.7688944816730497,0.7935512977626858,0.031071483543852516,0.18427594779366066,0.18862647607209446,-0.4350528278433796,6.856717984192073,25.606694560669457,0.03497522138452038,0.030448778787810524,0.0
