method,family,info_used,J_mean_mean,J_mean_std,V_mean,V_std,use_fast_ratio_mean,use_fast_ratio_std,total_latency_mean_ms_mean,total_latency_mean_ms_std
cdt_worstcase_j_v1,CDT,static_conformal_worstcase_J,0.7799557764075684,0.012715834554666567,0.1865133623368552,0.005070117051463779,0.802486016159105,0.010937411666871052,1.9482253862410608,0.06498938783429424
crc_static_pupper_v1,CRC,static_p_upper_rank,1.0562151935638062,0.10260568759309108,0.1867619639527657,0.004681951265792216,0.802486016159105,0.010937411666871052,3.8013720542401996,0.611896895682745
ours_probe_strict_v2,ours,probe+conformal,0.9009151125606791,0.022386749565690686,0.18595400870105655,0.0047768963837824365,0.802486016159105,0.010937411666871052,3.677330713817818,0.18806815897795343
p5_conformal_strict_v2,p5,conformal_only,0.7877857513532505,0.011477191804723737,0.18794282162834058,0.004875935864862528,0.8077066500932256,0.010906023544985063,1.9182528374699852,0.06478402358545296
