seed,strongest_baseline,j_ours,j_strongest,j_improve_vs_strongest,risk_ours,risk_strongest,risk_delta_vs_strongest_pct,t_ref,beta,delta_j_csm,delta_j_mp,delta_j_parasol
7,conformal_strict_v2,0.8940071397900823,0.7934929731965423,-0.12667303931958493,0.1920447482908639,0.19390926041019266,-0.1864512119328754,6.856717984192073,25.606694560669457,-0.007654455956968679,-0.15912283148506404,0.0
11,conformal_strict_v2,0.8931262736776294,0.7675373261575531,-0.16362585015741185,0.18241143567433188,0.1836544437538844,-0.12430080795525211,6.856717984192073,25.606694560669457,-0.0075129224316541855,-0.20902057232037063,0.0
19,conformal_strict_v2,0.8867686195041864,0.7896650922300212,-0.12296798760591524,0.1889372280919826,0.1911124922311995,-0.2175264139216898,6.856717984192073,25.606694560669457,-0.014644924545728119,-0.15352289554957407,0.0
23,conformal_strict_v2,0.8900366784887814,0.7946820674194497,-0.1199908931869751,0.18023617153511498,0.18241143567433188,-0.2175264139216898,6.856717984192073,25.606694560669457,-0.007458283765367765,-0.15159226311425616,0.0
31,conformal_strict_v2,0.940636851342716,0.7935512977626858,-0.18535103400967104,0.18614045991298944,0.18862647607209446,-0.24860161591050145,6.856717984192073,25.606694560669457,-0.009130877788297994,-0.2359734120480277,0.0
