seed,strongest_baseline,j_ours,j_strongest,j_improve_vs_strongest,risk_ours,risk_strongest,risk_delta_vs_strongest_pct,t_ref,beta,delta_j_csm,delta_j_mp,delta_j_parasol
7,conformal_strict_v2,15.502591270807855,15.502591270807855,0.0,0.031385954008701054,0.031385954008701054,0.0,6.856717984192073,25.606694560669457,0.0,0.0,0.0
11,conformal_strict_v2,15.43490017748526,15.43490017748526,0.0,0.032007458048477315,0.032007458048477315,0.0,6.856717984192073,25.606694560669457,0.0,0.0,0.0
19,conformal_strict_v2,15.500603050581145,15.500603050581145,0.0,0.03946550652579242,0.03946550652579242,0.0,6.856717984192073,25.606694560669457,0.0,0.0,0.0
23,conformal_strict_v2,15.634807495724433,15.634807495724433,0.0,0.03449347420758235,0.03449347420758235,0.0,6.856717984192073,25.606694560669457,0.0,0.0,0.0
31,conformal_strict_v2,15.479713690103976,15.479713690103976,0.0,0.032628962088253576,0.032628962088253576,0.0,6.856717984192073,25.606694560669457,0.0,0.0,0.0
