method,family,info_used,J_mean_mean,J_mean_std,V_mean,V_std,use_fast_ratio_mean,use_fast_ratio_std,total_latency_mean_ms_mean,total_latency_mean_ms_std
cdt_worstcase_j_v1,CDT,static_conformal_worstcase_J,3.8939741713942375,0.4118545670566197,0.05997513983840895,0.0020258553154762714,0.2543816034804226,0.042709810068622636,25.53055926253284,2.857996156111475
crc_static_pupper_v1,CRC,static_p_upper_rank,3.8991595733844213,0.4123520855384398,0.05997513983840895,0.0020258553154762714,0.2543816034804226,0.042709810068622636,25.5661141016142,2.860939497145088
ours_probe_strict_v2,ours,probe+conformal,3.8988191206859844,0.41230943756004584,0.05991298943443133,0.002006697860902787,0.2543816034804226,0.042709810068622636,26.4578814002786,2.8609104340548432
p5_conformal_strict_v2,p5,conformal_only,3.8939162772757214,0.41185085159331086,0.05997513983840895,0.0020258553154762714,0.25444375388440027,0.042847396317576954,25.53016229888923,2.8579757611077197
