seed,strongest_baseline,j_ours,j_strongest,j_improve_vs_strongest,risk_ours,risk_strongest,risk_delta_vs_strongest_pct,t_ref,beta,delta_j_csm,delta_j_mp,delta_j_parasol
7,conformal_strict_v2,0.03479571042218387,15.480584874080341,0.9977523000128733,0.0009322560596643878,0.031385954008701054,-3.045369794903667,6.866676616482437,25.714285714285715,0.9421886385986296,0.9986684924789775,0.9988028497384929
11,conformal_strict_v2,0.0376091108242317,15.396777014619179,0.9975573387346897,0.0015537600994406464,0.032007458048477315,-3.045369794903667,6.872867583297193,25.0,0.935631853811874,0.998594097971266,0.9988427789293209
19,conformal_strict_v2,0.03396189030702994,15.535323385654365,0.9978138922850881,0.0009322560596643878,0.03946550652579242,-3.853325046612803,6.842066009994596,26.0,0.9462868546047671,0.9986947752038864,0.9985168590412333
23,conformal_strict_v2,0.03384028555128646,15.646811541258776,0.9978372408038497,0.0009322560596643878,0.03449347420758235,-3.3561218147917957,6.851560494396836,25.690454124189063,0.9441535553737778,0.9987017742013163,0.9988027815200108
31,conformal_strict_v2,0.037795812505256154,15.336671126967088,0.9975355921638823,0.0015537600994406464,0.032628962088253576,-3.107520198881293,6.92261551739648,26.666666666666668,0.9298950380685882,0.9985877371548536,0.998844304515671
